,CIK,Name
3878,0001827734,FERNBRIDGE CAPITAL MANAGEMENT LP
3879,0000764532,FIDUCIARY MANAGEMENT INC /WI/
3880,0001731530,FIRST SABREPOINT CAPITAL MANAGEMENT LP
3881,0001540880,FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND
3882,0001742435,"FORA Capital, LLC"
3883,0001093219,FORMULA GROWTH LTD
3884,0001633517,"FORT, L.P."
3885,0000820289,FRIESS ASSOCIATES LLC
3886,0001681372,"Fairbanks Capital Management, Inc."
3887,0001767056,"Fairhaven Wealth Management, LLC"
3888,0001802528,Fairmount Funds Management LLC
3889,0001343231,Ferox Capital LLP
3890,0001645890,Fiduciary Group LLC
3892,0001539338,Financial Advisory Group
3893,0001730293,Financial Advocates Investment Management
3894,0001840760,Financial Network Wealth Management LLC
3895,0001774343,"Financial Strategies Group, Inc."
3896,0001339161,"Fine Capital Partners, L.P."
3897,0001608126,Finepoint Capital LP
3898,0001427350,"First City Capital Management, Inc."
3899,0001072843,"First Fiduciary Investment Counsel, Inc."
3900,0001490429,"First Long Island Investors, LLC"
3901,0001406026,"First Trust Bank, Ltd."
3902,0001666572,"FirstMark Capital I GP, LLC"
3903,0001844843,"FirstMark Capital OF I GP, LLC"
3904,0001845708,"FirstMark Capital OF II GP, LLC"
3905,0001802795,"FirstMark Capital P2 GP, LLC"
3906,0001696802,"Forefront Analytics, LLC"
3907,0001789908,Fosse Capital Partmers LLP
3908,0001843581,"Fountainhead AM, LLC"
3909,0001767803,Fourthstone LLC
3910,0001322853,"Foyston, Gordon, & Payne Inc"
3911,0001197853,"Francisco Partners Management, LP"
3912,0001569205,Fundsmith LLP
3913,0001813932,Fundsmith Long/Short Master Fund
3914,0001802955,"Fusion Capital, LLC"
3915,0001125725,GAGNON SECURITIES LLC
3916,0001056581,GENDELL JEFFREY L
3917,0000040417,GENERAL AMERICAN INVESTORS CO INC
3918,0001017645,GENERAL ATLANTIC LLC
3919,0000040545,GENERAL ELECTRIC CO
3921,0001214717,"GEODE CAPITAL MANAGEMENT, LLC"
3922,0000714395,"GERMAN AMERICAN BANCORP, INC."
3923,0001688774,GFI Investment Counsel Ltd.
3924,0001401561,"GHP Investment Advisors, Inc."
3925,0001598304,"GM Advisory Group, Inc."
3926,0000887402,GODSEY & GIBB ASSOCIATES
3927,0000886982,GOLDMAN SACHS GROUP INC
3928,0001362255,"GOODNOW INVESTMENT GROUP, LLC"
3929,0001697233,GQG Partners LLC
3930,0001026710,GRANAHAN INVESTMENT MANAGEMENT INC/MA
3931,0001732008,GUARDCAP ASSET MANAGEMENT Ltd
3932,0001512652,GUARDIAN CAPITAL ADVISORS LP
3933,0001224324,GUARDIAN CAPITAL LP
3934,0000901849,GUARDIAN LIFE INSURANCE CO OF AMERICA
3935,0001599466,"Gagnon Advisors, LLC"
3936,0001527781,"Gallagher Fiduciary Advisors, LLC"
3937,0001724140,Gemsstock Ltd.
3938,0001593387,"GeoWealth Management, LLC"
3939,0001698055,Gillson Capital LP
3940,0001821219,Global Frontier Investments LLC
3941,0001550057,"Goelzer Investment Management, Inc."
3942,0001404740,Goldfarb Andrew P
3943,0001542300,"GoodHaven Capital Management, LLC"
3944,0001542266,"Granite Investment Partners, LLC"
3945,0001352662,"Grantham, Mayo, Van Otterloo & Co. LLC"
3946,0001796458,"Greenspring Associates, LLC"
3947,0001845565,"Greenstone Partners & Co., LLC"
3948,0001439805,Greenwich Wealth Management LLC
3949,0001577133,Greenwoods Asset Management Ltd
3950,0001541539,Greylock XIII GP LLC
3951,0001845302,"Greystone Financial Group, LLC"
3952,0001103738,"Gruss & Co., LLC"
3953,0001598697,Gulf International Bank (UK) Ltd
3954,0001549449,"Gunma Bank,Ltd."
3955,0001759760,"H&H International Investment, LLC"
3956,0001767616,H2O AM LLP
3957,0000857602,"HARBOR FINANCIAL SERVICES, LLC"
3958,0001082621,HARVARD MANAGEMENT CO INC
3959,0001379995,HBK Sorce Advisory LLC
3961,0001525362,"HG Vora Capital Management, LLC"
3962,0000919185,HIGHBRIDGE CAPITAL MANAGEMENT LLC
3963,0001762304,"HILLHOUSE CAPITAL ADVISORS, LTD."
3964,0000810386,HOWARD HUGHES MEDICAL INSTITUTE
3965,0001455253,"HS Management Partners, LLC"
3967,0001078246,HUTCHINSON CAPITAL MANAGEMENT/CA
3968,0001635409,"Harbor Spring Capital, LLC"
3969,0001546587,Hartford Funds Management Co LLC
3970,0001430681,Hayek Kallen Investment Management
3971,0001817276,Hickory Lane Capital Management LP
3972,0001519113,"Highlander Capital Management, LLC"
3973,0001314620,"Hillman Capital Management, Inc."
3974,0001568890,"Hochman Cole Investment Advisors, Inc."
3975,0001762718,Horiko Capital Management LLC
3976,0001559077,"HoyleCohen, LLC"
3977,0001511697,Huber Capital Management LLC
3979,0001845373,Humankind Investments LLC
3980,0001684985,"IA Venture Partners, LLC"
3981,0000921669,ICAHN CARL C
3982,0001569709,"ICONIQ Capital, LLC"
3983,0001846013,IDG-Accel China Capital GP II Associates Ltd.
3984,0001550192,IDG-Accel China Growth Fund III Associates L.P.
3985,0001621802,"INFRASTRUCTURE CAPITAL ADVISORS, LLC"
3986,0001127761,IRONWOOD INVESTMENT MANAGEMENT LLC
3987,0001839851,"IVY LANE CAPITAL MANAGEMENT, LLC"
3988,0001778253,"Ikarian Capital, LLC"
3989,0001503683,Index Venture Associates III Ltd
3990,0001611751,Index Venture Associates V Ltd
3991,0001755035,Index Venture Associates VI Ltd
3992,0001447961,Index Venture Growth Associates I Ltd
3993,0001844880,"Insight Advisors, LLC/ PA"
3995,0001810558,"Inspire Advisors, LLC"
3996,0001660177,Integrated Advisors Network LLC
3997,0001737109,Integrated Wealth Concepts LLC
3999,0001456417,"International Value Advisers, LLC"
4000,0001476993,"Investure, LLC"
4001,0001660389,Invictus RG
4002,0001764008,Isomer Partners LP
4004,0001535293,J.Safra Asset Management Corp
4006,0001776321,"JBJ Investment Partners, LLC"
4007,0000821197,JOHNSON INVESTMENT COUNSEL INC
4008,0001631084,"JRM Investment Counsel, LLC"
4009,0001605911,"Jackson Square Partners, LLC"
4010,0001404652,"Jaffetilchin Investment Partners, LLC"
4011,0001453381,"Jasper Ridge Partners, L.P."
4012,0001477024,"Johnson Financial Group, Inc."
4013,0001831577,"Jump Financial, LLC"
4014,0001794034,"Juniper Investment Company, LLC"
4015,0001774207,Jupiter Wealth Management LLC
4016,0001461790,"K2 PRINCIPAL FUND, L.P."
4018,0001021223,KAYNE ANDERSON RUDNICK INVESTMENT MANAGEMENT LLC
4019,0001738738,"KC Investment Advisors, LLC"
4020,0000920441,KELLY LAWRENCE W & ASSOCIATES INC/CA
4021,0001367401,KEMPEN CAPITAL MANAGEMENT N.V.
4022,0000884589,"KENNEDY CAPITAL MANAGEMENT, INC."
4023,0001845980,KEYSTONE WEALTH PARTNERS
4024,0001388736,KINGS POINT CAPITAL MANAGEMENT
4025,0001616051,KLS Diversified Asset Management LP
4026,0000808722,KNOTT DAVID M
4028,0001700530,"Keeley-Teton Advisors, LLC"
4029,0001777141,Kent Lake Capital LLC
4031,0001804116,Kerntke Otto McGlone Wealth Management Group
4033,0001582633,Kiltearn Partners LLP
4034,0001568235,King Wealth
4035,0001667434,"Kiski Partners, LLC"
4036,0001665198,"Kovitz Investment Group Partners, LLC"
4037,0001686988,"L2 Asset Management, LLC"
4038,0001724269,"LAKE STREET ADVISORS GROUP, LLC"
4039,0001085601,LASALLE INVESTMENT MANAGEMENT SECURITIES LLC
4040,0001074902,LCNB CORP
4041,0001694127,"LFL Advisers, LLC"
4042,0001748814,LITTLE HOUSE CAPITAL LLC
4043,0001598806,LJ TRUST Co LLC
4044,0000897599,LOCKHEED MARTIN INVESTMENT MANAGEMENT CO
4046,0000060086,LOEWS CORP
4047,0001121330,LOGAN CAPITAL MANAGEMENT INC
4048,0000312348,LOOMIS SAYLES & CO L P
4049,0001403438,LPL Financial LLC
4050,0001405555,Lafitte Capital Management LP
4051,0001845267,Lakestar II (G.P.) Ltd
4052,0001390202,Laurion Capital Management LP
4053,0001845766,"Lebenthal Global Advisors, LLC"
4054,0001391166,Lee Financial Co
4055,0001725243,"Legacy Wealth Partners, Inc."
4056,0001802490,"Legacy Wealth Planning, LLC"
4057,0000764068,Legal & General Group Plc
4058,0001631507,Leisure Capital Management
4059,0001533497,Liberty Mutual Group Asset Management Inc.
4060,0001484150,Lindsell Train Ltd
4061,0001575662,Lionstone Capital Management LLC
4062,0001598245,"Lodge Hill Capital, LLC"
4063,0001499066,"Long Pond Capital, LP"
4064,0001511847,Lumina Fund Management LLC
4066,0000036270,M&T BANK CORP
4067,0001511291,"M3F, Inc."
4068,0001359262,MAKENA CAPITAL MANAGEMENT LLC
4069,0000928047,"MANUFACTURERS LIFE INSURANCE COMPANY, THE"
4070,0001008868,MARTIN & CO INC /TN/
4071,0000860645,MARVIN & PALMER ASSOCIATES INC
4072,0001167711,"MASON STREET ADVISORS, LLC"
4073,0000912938,MASSACHUSETTS FINANCIAL SERVICES CO /MA/
4074,0001527641,"MATHER GROUP, LLC."
4075,0001016287,MATRIX ASSET ADVISORS INC/NY
4076,0001104366,MCDANIEL TERRY & CO
4078,0000853758,MERCER GLOBAL ADVISORS INC /ADV
4079,0001732811,"MFN Partners Management, LP"
4080,0001535457,"MIO Partners, Inc."
4081,0001767843,MIROVA
4082,0000701059,"MML INVESTORS SERVICES, LLC"
4083,0001120927,MONETA GROUP INVESTMENT ADVISORS LLC
4084,0001133014,MONETARY MANAGEMENT GROUP INC
4085,0000829407,MONTAG A & ASSOCIATES INC
4086,0000922127,MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC
4087,0001589689,MYDA Advisors LLC
4089,0001299351,"Madison Asset Management, LLC"
4090,0001801265,"Madison Avenue Partners, LP"
4091,0001640680,"Madison International Realty Holdings, LLC"
4092,0001352851,Magnetar Financial LLC
4093,0001698607,"Main Management ETF Advisors, LLC"
4094,0001583092,Main Management LLC
4095,0001513211,Main Street Research LLC
4096,0001730480,"Mangham Associates,LLC"
4097,0001454893,"Manikay Partners, LLC"
4098,0001313893,"Maple Capital Management, Inc."
4099,0001681596,Maple-Brown Abbott Ltd
4100,0001782974,Marcho Partners LLP
4101,0001845680,"Marino Management, LLC"
4102,0001624049,Marlowe Partners LP
4103,0001698093,Maso Capital Partners Ltd
4104,0001668256,Matisse Capital
4105,0001802376,Mattern Wealth Management LLC
4106,0001633046,Maven Securities LTD
4107,0001845031,"McGinn Investment Management, Inc."
4109,0001715579,Medicxi Ventures Management (Jersey) Ltd
4110,0001491685,Meiji Yasuda Asset Management Co Ltd.
4111,0001144492,Meiji Yasuda Life Insurance Co
4112,0001511915,"Meristem Family Wealth, LLC"
4113,0001621225,"Merit Financial Group, LLC"
4114,0001427119,Meritage Group LP
4115,0001844894,Midwest Wealth Management Inc.
4116,0001407382,"Miller Investment Management, LP"
4117,0001547927,Milliman Financial Risk Management LLC
4118,0001462160,Mitsubishi UFJ Trust & Banking Corp
4119,0001352272,"Miura Global Management, LLC"
4120,0001520309,Mizuho Securities Co. Ltd.
4121,0001834210,Model Capital Management LLC
4122,0001512814,Motley Fool Asset Management LLC
4123,0001607978,"Motley Fool Wealth Management, LLC"
4124,0001744349,"Mount Yale Investment Advisors, LLC"
4125,0001730532,"Mountaineer Partners Management, LLC"
4126,0001274981,NATIXIS
4127,0001018331,"NATIXIS ADVISORS, L.P."
4128,0001569352,NEW SILK ROAD INVESTMENT PTE LTD
4129,0001500605,NEW VERNON INVESTMENT MANAGEMENT LLC
4130,0001134007,NEXT CENTURY GROWTH INVESTORS LLC
4131,0001055964,NOMURA ASSET MANAGEMENT CO LTD
4132,0001218210,NORDEA INVESTMENT MANAGEMENT AB
4133,0001629649,"NORTHWESTERN MUTUAL INVESTMENT MANAGEMENT COMPANY, LLC"
4134,0001141802,NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO
4135,0001473182,"NUANCE INVESTMENTS, LLC"
4136,0001103887,NWI MANAGEMENT LP
4137,0001166767,Natixis Investment Managers International
4138,0001548577,"New Harbor Financial Group, LLC"
4139,0001512538,New Vernon Capital Holdings II LLC
4140,0001782866,Newlight Partners LP
4141,0001282683,"Nierenberg Investment Management Company, Inc."
4142,0001410833,"Night Owl Capital Management, LLC"
4143,0001709622,Noked Capital LTD
4144,0001767750,Noked Israel Ltd
4145,0001496637,"Norinchukin Bank, The"
4146,0001599863,Northeast Financial Consultants Inc
4147,0000836372,OAK ASSOCIATES LTD /OH/
4148,0001846161,"OAK FAMILY ADVISORS, LLC"
4149,0001030818,OAK MANAGEMENT CORP
4150,0001698006,"OAKVIEW CAPITAL MANAGEMENT, L.P."
4151,0001218663,OBERNDORF WILLIAM E
4152,0001157519,OKABENA INVESTMENT SERVICES INC
4153,0001053321,OMERS ADMINISTRATION Corp
4154,0000937567,ONTARIO TEACHERS PENSION PLAN BOARD
4155,0001070304,ORIX CORP
4156,0001767471,OSSIAM
4157,0001007524,OSTERWEIS CAPITAL MANAGEMENT INC
4158,0001588871,"Oakworth Capital, Inc."
4159,0001841259,"Octavia Wealth Advisors, LLC"
4160,0000947996,"Olstein Capital Management, L.P."
4161,0001595855,Opaleye Management Inc.
4162,0001844640,Ophir Asset Management Pty Ltd
4163,0001591377,"Oppenheimer & Close, LLC"
4164,0001484040,Origin Asset Management LLP
4165,0001845806,"Owls Nest Partners IA, LLC"
4166,0001040198,P SCHOENFELD ASSET MANAGEMENT LP
4167,0000908431,PACIFIC GLOBAL INVESTMENT MANAGEMENT CO
4168,0001034549,PARADIGM ASSET MANAGEMENT CO LLC
4169,0001047859,PARAGON ASSOCIATES & PARAGON ASSOCIATES II JOINT VENTURE
4170,0000932859,PARAMETRIC PORTFOLIO ASSOCIATES LLC
4171,0001546592,PARK CIRCLE Co
4172,0001756111,PEAK6 Investments LLC
4173,0001597843,"PEDDOCK CAPITAL ADVISORS, LLC"
4174,0001091923,PENINSULA ASSET MANAGEMENT INC
4175,0001715304,PFM Asset Management LLC
4176,0001539041,PICTON MAHONEY ASSET MANAGEMENT
4178,0001256071,PLATINUM INVESTMENT MANAGEMENT LTD
4179,0000713676,"PNC FINANCIAL SERVICES GROUP, INC."
4180,0001081668,PORTLAND INVESTMENT COUNSEL INC.
4181,0001623624,PSquared Asset Management AG
4182,0001007280,PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO
4183,0001396318,PUBLIC SECTOR PENSION INVESTMENT BOARD
4191,0001766564,"Paradigm Financial Partners, LLC"
4192,0001640801,Park Avenue Institutional Advisers LLC
4193,0001777015,Parkman Healthcare Partners LLC
4194,0001597823,Parkwood LLC
4195,0001534259,Partners Group Holding AG
4196,0001632512,"Peak Asset Management, LLC"
4197,0001714260,"Pearl River Capital, LLC"
4198,0001650654,Pegasus Partners Ltd.
4199,0001020317,"Pekin Hardy Strauss, Inc."
4200,0001706164,PenderFund Capital Management Ltd.
4201,0001593324,Penserra Capital Management LLC
4202,0001697360,"Perennial Advisors, LLC"
4203,0001599637,Permanens Capital L.P.
4204,0001571669,Personal Capital Advisors Corp
4205,0001411784,"Pinnacle Holdings, LLC"
4207,0001640335,Pointe Capital Management LLC
4208,0001439589,"Polaris Venture Management Co. V, L.L.C."
4209,0001515070,Polygon Management Ltd.
4210,0001542606,"Portfolio Solutions, LLC"
4211,0001326150,"Prentice Capital Management, LP"
4212,0001686305,Primavera Capital Management Ltd
4213,0001845773,Privium Fund Management (UK) Ltd
4214,0001617201,"Prosight Management, LP"
4215,0001541625,Prospera Financial Services Inc
4216,0001166340,"QCM Cayman, Ltd."
4217,0001768099,Qtron Investments LLC
4218,0001727454,"Quadrant Private Wealth Management, LLC"
4219,0001512991,Quantbot Technologies LP
4220,0001513125,"Quantum Capital Management, LLC / NJ"
4221,0001770632,Quilter Plc
4222,0001275893,RAMIUS ADVISORS LLC
4223,0001084208,RAYMOND JAMES & ASSOCIATES
4224,0000944234,RENAISSANCE GROUP LLC
4226,0001730386,"RETIREMENT INCOME SOLUTIONS, INC"
4228,0001671817,RJA Asset Management LLC
4229,0001426266,"RK Capital Management, LLC"
4230,0001089710,ROANOKE ASSET MANAGEMENT CORP/ NY
4231,0001020617,ROOSEVELT INVESTMENT GROUP LLC
4232,0000918893,ROSENBLUM SILVERMAN SUTTON S F INC /CA
4233,0001322613,"RR Advisors, LLC"
4234,0001721568,RVB CAPITAL MANAGEMENT LLC
4236,0001631543,Raine Capital LLC
4237,0001633693,"Rampart Investment Management Company, LLC"
4238,0001319691,"Ranger Investment Management, L.P."
4239,0001462284,"Raymond James Financial Services Advisors, Inc."
4240,0001674502,"Reby Advisors, LLC"
4241,0001559789,Regal Investment Advisors LLC
4243,0001649910,"Relative Value Partners Group, LLC"
4244,0001656167,Renasant Bank
4245,0001599016,"Rench Wealth Management, Inc."
4246,0001730573,"Requisite Capital Management, LLC"
4247,0001389307,"Rex Capital Advisors, LLC"
4249,0001387304,"Richard C. Young & CO., LTD."
4250,0001802893,Rip Road Capital Partners LP
4251,0001484067,"Rock Creek Group, LP"
4252,0001739439,Rockefeller Capital Management L.P.
4253,0001696438,Round Hill Asset Management
4254,0001322924,"S Squared Technology, LLC"
4255,0001044924,SAYBROOK CAPITAL /NC
4256,0001606134,"SCHOLTZ & COMPANY, LLC"
4257,0000909151,SCHWARTZ INVESTMENT COUNSEL INC
4258,0001794153,SCHWARZ DYGOS WHEELER INVESTMENT ADVISORS LLC
4259,0000937522,SCHWERIN BOYLE CAPITAL MANAGEMENT INC
4260,0001730961,"SCP Investment, LP"
4261,0001303159,SCS Capital Management LLC
4262,0001738045,"SCW Capital Management, LP"
4263,0001801142,SEAPORT GLOBAL ASSET MANAGEMENT LLC
4264,0001274413,SECTORAL ASSET MANAGEMENT INC
4265,0000894309,SECURITY NATIONAL BANK OF SIOUX CITY IOWA /IA/
4266,0001105909,SECURITY NATIONAL BANK OF SO DAK
4267,0001767840,SEEYOND
4268,0001006378,"SEGALL BRYANT & HAMILL, LLC"
4269,0001115373,SEMPER AUGUSTUS INVESTMENTS GROUP LLC
4270,0001114739,SENTINEL TRUST CO LBA
4271,0001218583,"SHEPHERD KAPLAN KROCHUK, LLC"
4272,0001845814,"SIH MPH ROLLOVER GP, LLC"
4273,0001019754,SMITHFIELD TRUST CO
4274,0001680964,SOMA EQUITY PARTNERS LP
4275,0001089755,"SOUTHERNSUN ASSET MANAGEMENT, LLC"
4276,0001451531,SPRING CREEK CAPITAL LLC
4277,0001496228,SRB Corp
4278,0001842089,STABLEFORD CAPITAL II LLC
4279,0000315032,STATE FARM MUTUAL AUTOMOBILE INSURANCE CO
4280,0001452857,STEEL PARTNERS HOLDINGS L.P.
4281,0000720672,STIFEL FINANCIAL CORP
4282,0001655140,STRYCKER VIEW CAPITAL LLC
4283,0001022837,"SUMITOMO MITSUI FINANCIAL GROUP, INC."
4284,0001280493,SUN VALLEY GOLD LLC
4285,0001824821,SW Investment Management LLC
4286,0001085936,SYSTEMATIC FINANCIAL MANAGEMENT LP
4287,0001582090,Sachem Head Capital Management LP
4288,0001665077,Sand Grove Capital Management LLP
4289,0001844892,"Sandbox Financial Partners, LLC"
4290,0001556245,Sandhill Capital Partners LLC
4291,0001692751,Sassicaia Capital Advisers LLC
4292,0001316617,Saturna Capital CORP
4294,0001424874,"Scale Management, LLC"
4295,0001600636,Select Asset Management & Trust
4296,0001328785,"Senvest Management, LLC"
4297,0001599900,"Sequoia Financial Advisors, LLC"
4298,0001766908,ShawSpring Partners LLC
4299,0001618366,"Silver Spur Capital, LLC"
4302,0001538846,South Dakota Investment Council
4303,0001426319,Spears Abacus Advisors LLC
4304,0001705399,"Stamos Capital Partners, L.P."
4305,0001812093,"Stevard, LLC"
4306,0001803340,"Stewart Asset Management, LLC"
4307,0001440771,"Stonepine Capital Management, LLC"
4308,0001548916,"Strategic Wealth Advisors Group, LLC"
4309,0001592413,Strategy Capital LLC
4310,0001599904,"Sullivan, Bruyette, Speros & Blaney, LLC"
4311,0001540951,"Summit Rock Advisors, LP"
4312,0001580677,"Sustainable Insight Capital Management, LLC"
4313,0001699080,"Synergy Financial Management, LLC"
4314,0001841815,"TCG Advisory Services, LLC"
4315,0001483824,TD Capital Management LLC
4316,0001077428,TEXAS CAPITAL BANCSHARES INC/TX
4317,0001714267,THAMES CAPITAL MANAGEMENT LLC
4318,0001099281,THIRD AVENUE MANAGEMENT LLC
4319,0001450701,"THOMA BRAVO, L.P."
4320,0001092351,THOMAS WHITE INTERNATIONAL LTD
4321,0001034541,TIMUCUAN ASSET MANAGEMENT INC/FL
4323,0001802080,"TOBIAS FINANCIAL ADVISORS, INC."
4324,0001005817,TOMPKINS FINANCIAL CORP
4325,0001224014,TOWLE & CO
4326,0001776082,"TRANSCEND WEALTH COLLECTIVE, LLC"
4327,0001345471,"TRIAN FUND MANAGEMENT, L.P."
4328,0000884541,"TRILLIUM ASSET MANAGEMENT, LLC"
4329,0000902967,TRUSTEES OF GENERAL ELECTRIC PENSION TRUST
4330,0001811243,Taal Capital Management LP
4331,0001802967,Tao Capital Management LP
4332,0001832237,Te Ahumairangi Investment Management Ltd
4333,0001300336,Tekla Capital Management LLC
4334,0001802655,Texas Capital Bank Wealth Management Services Inc
4335,0001655789,Teza Capital Management LLC
4336,0001511881,Theleme Partners LLP
4337,0001845943,"Thrive Capital Management, LLC"
4338,0001729684,Tibra Equities Europe Ltd
4339,0001639592,Tilden Park Management I LLC
4340,0001313816,"TimesSquare Capital Management, LLC"
4341,0001749611,"Toronado Partners, LLC"
4342,0001633288,Towercrest Capital Management
4343,0001650290,Tredje AP-fonden
4344,0001535096,Tree Line Advisors (Hong Kong) Ltd.
4345,0001322749,"Trimaran Fund Management, L.L.C."
4346,0001454502,Triple Frond Partners LLC
4347,0001652174,Turim 21 Investimentos Ltda.
4348,0001554179,Turiya Advisors Asia Ltd
4349,0001484148,Turtle Creek Asset Management Inc.
4350,0001535588,"Twin Tree Management, LP"
4354,0000101199,UNITED FIRE GROUP INC
