,Unnamed: 0_x,edge_attr,cusip_x,value_x,amount_x,put_or_call_x,source,cik_x,report_date_x,year,std_value_x,Unnamed: 0_y,cusip_y,value_y,amount_y,put_or_call_y,target,cik_y,report_date_y,std_value_y,weight
2433,19421,3M CO,88579Y101,296433.0,1259432.0,No,ALLIANCEBERNSTEIN L.P.,1109448,2017-12-31,2017,-0.014801109571376128,171291,88579Y101,13605.0,57804.0,No,CIBC Asset Management Inc,1021926,2017-12-31,-0.03685752259785754,-0.025829316084616832
12020,125359,3M CO,88579Y101,3829.0,16268.0,No,DUNCKER STREETT & CO INC,1020585,2017-12-31,2017,-0.03761990642741784,150755,88579Y101,162297.0,689541.0,No,EDGEWOOD MANAGEMENT LLC,860561,2017-12-31,-0.02526173941608779,-0.03144082292175281
20317552,114111,APPLE INC,037833100,17703.0,60288.0,No,"Martin Investment Management, LLC",1511888,2019-12-31,2019,-0.036537939032642915,177321,037833100,5667.0,19298.0,No,"XML Financial, LLC",1800465,2019-12-31,-0.03747656953311221,-0.03700725428287756
165074,15422,APPLE INC,037833100,58505.0,345714.0,No,"People's United Financial, Inc.",1378946,2017-12-31,2017,-0.0333559847554621,176602,037833100,1470.0,8687.0,No,TOTAL INVESTMENT MANAGEMENT INC,1068804,2017-12-31,-0.03780387363833568,-0.03557992919689889
14420687,34865,W P CAREY INC,92936U109,2124.0,32500.0,No,Presima Inc.,1399360,2018-12-31,2018,-0.03775287128312573,195759,92936U109,398.0,6095.0,No,"55I, LLC",1730242,2018-12-31,-0.03788747382913853,-0.037820172556132126
717504,133193,HOME DEPOT INC,437076102,1086.0,5731.0,No,BENDER ROBERT & ASSOCIATES,894300,2017-12-31,2017,-0.03783381997533968,209291,437076102,12193.0,64332.0,No,Crystal Rock Capital Management,1510668,2017-12-31,-0.036967637774549346,-0.037400728874944514
68056128,49481,CITIGROUP INC (COM NEW),172967424,2893.0,46920.0,No,PROSPECTOR PARTNERS LLC,1080380,2020-12-31,2020,-0.03769290062386511,239984,172967424,61291000.0,994008.0,No,Crake Asset Management LLP,1789082,2020-12-31,4.741875606041622,2.3520913527088783
34469319,163987,BERKSHIRE HATHAWAY INC DEL (CL B NEW),084670702,2475.0,10927.0,No,"Meridian Wealth Advisors, LLC",1768095,2019-12-31,2019,-0.03772549845945801,168695,084670702,11305187.0,49912525.0,No,Bill & Melinda Gates Foundation Trust,1166559,2019-12-31,0.8437193520905856,0.40299692681556376
12773020,83167,MICROSOFT CORP,594918104,610.0,6005.0,No,Dempze Nancy E,1592614,2018-12-31,2018,-0.03787094095558423,189590,594918104,23082.0,227251.0,No,Graticule Asia Macro Advisors LLC,1619390,2018-12-31,-0.036118456358828994,-0.036994698657206615
23043019,177515,BOEING CO,097023105,12216.0,37500.0,No,Davidson Kempner Capital Management LP,1595082,2019-12-31,2019,-0.03696584411373921,307512,097023105,7065.0,21422.0,No,ADVISOR PARTNERS LLC,1456114,2019-12-31,-0.03736754614995701,-0.03716669513184811
20253480,66729,APPLE INC,037833100,8836.0,30091.0,No,DF DENT & CO INC,934999,2019-12-31,2019,-0.03722943426757655,168354,037833100,16929.0,57416.0,No,"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",1632972,2019-12-31,-0.036598299618166616,-0.03691386694287158
200911,133358,APPLE INC,037833100,20653.0,122042.0,No,CTC LLC,1445893,2017-12-31,2017,-0.03630788253742985,151148,037833100,1709.0,10101.0,No,"YOUNGS ADVISORY GROUP, INC.",1663649,2017-12-31,-0.03778523516296079,-0.037046558850195324
47109735,65994,ALPHABET INC (CAP STK CL A),02079K305,384.0,287.0,No,"Berkeley Capital Partners, LLC",1667694,2019-12-31,2019,-0.03788856562267513,219140,02079K305,4554.0,3400.0,No,"Blue Grotto Capital, LLC",1764725,2019-12-31,-0.03756336711927226,-0.037725966370973696
19627384,78646,ABBVIE INC,00287Y109,5589.0,63123.0,No,"Verity & Verity, LLC",1542108,2019-12-31,2019,-0.03748265238281615,205571,00287Y109,1730.0,19546.0,No,Retirement Network,1777817,2019-12-31,-0.03778359747265588,-0.03763312492773602
7772401,172914,APPLE INC,037833100,1065.0,6753.0,No,Hardy Reed LLC,1761871,2018-12-31,2018,-0.03783545766564459,183359,037833100,11305.0,71667.0,No,PINNACLE FINANCIAL PARTNERS INC,1115055,2018-12-31,-0.03703688867887111,-0.03743617317225785
1827335,20590,ALPHABET INC (CAP STK CL A),02079K305,40675.0,38613.0,No,"NEW MOUNTAIN VANTAGE ADVISERS, L.L.C.",1388805,2017-12-31,2017,-0.03474646180958038,97532,02079K305,8079.0,7669.0,No,PARSONS CAPITAL MANAGEMENT INC/RI,1018674,2017-12-31,-0.0372884691038058,-0.03601746545669309
3728524,47532,PROLOGIS INC,74340W103,84837.0,1315100.0,No,Presima Inc.,1399360,2017-12-31,2017,-0.03130247708361452,60887,74340W103,1441.0,22332.0,No,INTRUST BANK NA,1034771,2017-12-31,-0.0378061352106615,-0.03455430614713801
43648,94008,ABBVIE INC,00287Y109,45182.0,467186.0,No,RNC CAPITAL MANAGEMENT LLC,51762,2017-12-31,2017,-0.034394982276046385,182855,00287Y109,723.0,7481.0,No,Teza Capital Management LLC,1655789,2017-12-31,-0.03786212862203878,-0.03612855544904259
8691638,197403,JOHNSON & JOHNSON,478160104,17411.0,134911.0,No,Guinness Asset Management Ltd,1409661,2018-12-31,2018,-0.036560710726406376,206966,478160104,638.0,4940.0,No,WASHINGTON CAPITAL MANAGEMENT INC,928566,2018-12-31,-0.03786875736851102,-0.0372147340474587
72793212,13263,NIKE INC (CL B),654106103,9478.0,67000.0,No,Wesleyan Assurance Society,1773368,2020-12-31,2020,-0.03717936773539798,144678,654106103,257241.0,1818345.0,No,"WCM INVESTMENT MANAGEMENT, LLC",1061186,2020-12-31,-0.017857507591847437,-0.027518437663622712
65927319,255819,ALTRIA GROUP INC,02209S103,303203.0,7395414.0,No,DIMENSIONAL FUND ADVISORS LP,354204,2020-12-31,2020,-0.014273149411175303,306181,02209S103,2963.0,72257.0,No,Clearline Capital LP,1600136,2020-12-31,-0.03768744165618208,-0.025980295533678692
65022143,254257,3M CO,88579Y101,13193.0,75479.0,No,SCOTIA CAPITAL INC.,1335644,2020-12-31,2020,-0.03688965252193475,335907,88579Y101,350.0,2000.0,No,"Private Wealth Strategies, L.L.C.",1803189,2020-12-31,-0.037891217121264024,-0.037390434821599386
67101208,73612,AT&T INC,00206R102,330.0,11474.0,No,Drexel Morgan & Co.,1508512,2020-12-31,2020,-0.03789277682631632,295873,00206R102,372.0,12918.0,No,BAR HARBOR TRUST SERVICES,1114039,2020-12-31,-0.037889501445706505,-0.037891139136011415
64996604,19143,3M CO,88579Y101,242.0,1387.0,No,"Gyon Technologies Capital Management, LP",1790782,2020-12-31,2020,-0.03789963952854641,254257,88579Y101,13193.0,75479.0,No,SCOTIA CAPITAL INC.,1335644,2020-12-31,-0.03688965252193475,-0.03739464602524058
7725527,77258,APPLE INC,037833100,309.0,1960.0,No,"Callan Capital, LLC",1542166,2018-12-31,2018,-0.037894414516621226,275998,037833100,7483.0,47436.0,No,"BKD Wealth Advisors, LLC",1352864,2018-12-31,-0.037334948314364104,-0.037614681415492665
26546352,73344,JOHNSON & JOHNSON,478160104,12399.0,85000.0,No,"Pennant Investors, LP",1759176,2019-12-31,2019,-0.03695157281251074,224244,478160104,4258.0,29188.0,No,ADVISORS MANAGEMENT GROUP INC /ADV,842766,2019-12-31,-0.03758645075404618,-0.03726901178327846
20365333,128940,APPLE INC,037833100,3638.0,12389.0,No,"LGL PARTNERS, LLC",1653202,2019-12-31,2019,-0.03763480161066723,205330,037833100,1365.0,4271.0,No,"HERON FINANCIAL GROUP, LLC",1803648,2019-12-31,-0.03781206208986021,-0.03772343185026372
3869988,124802,SEMPRA ENERGY,816851109,3053.0,28550.0,No,"Smith, Graham & Co., Investment Advisors, LP",1470414,2017-12-31,2017,-0.03768042298344677,171194,816851109,211.0,1970.0,No,"NORTHWEST INVESTMENT COUNSELORS, LLC",1428350,2017-12-31,-0.037902057071377455,-0.03779124002741211
76407571,236946,DELTA AIR LINES INC DEL (COM NEW),247361702,752.0,18692.0,No,"Quadrant Private Wealth Management, LLC",1727454,2020-12-31,2020,-0.03785986704971296,252372,247361702,6152.0,153001.0,No,"59 North Capital Management, LP",1805589,2020-12-31,-0.03743874668559413,-0.03764930686765355
65093472,244859,ABBOTT LABS,002824100,4380.0,40000.0,No,Canal Insurance CO,1313473,2020-12-31,2020,-0.0375769365532272,265912,002824100,42.0,392.0,No,Pacifica Partners Inc.,1799900,2020-12-31,-0.037915236579069325,-0.037746086566148265
74987973,254236,VANGUARD INDEX FDS (REAL ESTATE ETF),922908553,1701.0,20033.0,No,Wilshire Associates Inc.,1616628,2020-12-31,2020,-0.037785859044981704,320619,922908553,262425.0,3089896.0,No,Mivtachim The Workers Social Insurance Fund Ltd. (Under Special Management),1599719,2020-12-31,-0.017453232042293362,-0.027619545543637533
1389730,156032,FACEBOOK INC (CL A),30303M102,7462.0,42290.0,No,Guinness Atkinson Asset Management Inc,1409765,2017-12-31,2017,-0.037336586004669006,160726,30303M102,1065025.0,6035504.0,No,POLEN CAPITAL MANAGEMENT LLC,1034524,2017-12-31,0.04513773170618266,0.0039005728507568276
4003,42341,3M CO,88579Y101,245.0,1041.0,No,Leonard Rickey Investment Advisors P.L.L.C.,1731447,2017-12-31,2017,-0.03789940557278856,141944,88579Y101,1106.0,4700.0,No,Nexus Investment Management Inc.,1476329,2017-12-31,-0.03783226027028739,-0.03786583292153797
12631511,89231,MEDTRONIC PLC (SHS),G5960L103,547762.0,6022007.0,No,"Clearbridge Investments, LLC",1348883,2018-12-31,2018,0.00479884598299807,143898,G5960L103,3752.0,41248.0,No,SG Capital Management LLC,1510099,2018-12-31,-0.037625911291869166,-0.01641353265443555
31630516,46022,MICROSOFT CORP,594918104,16369.0,103800.0,No,PROSPECTOR PARTNERS LLC,1080380,2019-12-31,2019,-0.036641971359630786,174517,594918104,340.0,2155.0,No,"WJ Wealth Management, LLC",1801674,2019-12-31,-0.03789199697379017,-0.03726698416671048
23567324,49185,CONOCOPHILLIPS,20825C104,1593.0,24500.0,No,"Manatuck Hill Partners, LLC",1467902,2019-12-31,2019,-0.03779428145226408,225240,20825C104,141.0,2169.0,No,Bremer Bank National Association,1775321,2019-12-31,-0.03790751603906048,-0.037850898745662276
57548249,248751,UNITEDHEALTH GROUP INC,91324P102,59707.0,203100.0,No,"Redmile Group, LLC",1425738,2019-12-31,2019,-0.03326224648181936,309613,91324P102,2388.0,8122.0,No,HawsGoodwin Investment Management LLC,1799500,2019-12-31,-0.037732283176435476,-0.03549726482912742
65154820,142467,ABBVIE INC,00287Y109,367.0,3429.0,No,"SAX WEALTH ADVISORS, LLC",1846150,2020-12-31,2020,-0.03788989137196958,142822,00287Y109,12.0,114.0,No,Clark Financial Advisors,1842116,2020-12-31,-0.037917576136647764,-0.03790373375430867
20498589,212665,APPLE INC,037833100,4755.0,16194.0,No,"Ballast, Inc.",1730477,2019-12-31,2019,-0.037547692083496724,309533,037833100,3942.0,13423.0,No,HawsGoodwin Investment Management LLC,1799500,2019-12-31,-0.037611094093872394,-0.03757939308868456
66240911,135207,AMERICAN EXPRESS CO,025816109,756.0,6250.0,No,Constitution Capital LLC,1845531,2020-12-31,2020,-0.0378595551087025,186491,025816109,7191.0,59478.0,No,2Xideas AG,1843587,2020-12-31,-0.037357720008127565,-0.03760863755841504
70694348,51925,ISHARES TR (TIPS BD ETF),464287176,36.0,284.0,No,KAYNE ANDERSON RUDNICK INVESTMENT MANAGEMENT LLC,1021223,2020-12-31,2020,-0.03791570449058501,260278,464287176,913.0,7160.0,No,"J. W. Coons Advisors, LLC",1536139,2020-12-31,-0.03784731142404201,-0.037881507957313515
51570941,199429,DXC TECHNOLOGY CO,23355L106,2.0,45.0,No,Pacifica Partners Inc.,1799900,2019-12-31,2019,-0.03791835598917391,233680,23355L106,3947.0,105000.0,No,"AREX Capital Management, LP",1800261,2019-12-31,-0.03761070416760932,-0.03776453007839162
9644622,131391,ALPHABET INC (CAP STK CL A),02079K305,4308.0,4123.0,No,BRANDYWINE TRUST CO,1123803,2018-12-31,2018,-0.03758255149141545,179387,02079K305,4313.0,4127.0,No,Caledonia (Private) Investments Pty Ltd,1352924,2018-12-31,-0.03758216156515238,-0.037582356528283914
46945,124579,ABBVIE INC,00287Y109,15606.0,161371.0,No,BRANDYWINE TRUST CO,1123803,2017-12-31,2017,-0.036701474107375724,131763,00287Y109,3512.0,36313.0,No,Phocas Financial Corp.,1356783,2017-12-31,-0.03764462775249667,-0.0371730509299362
170789,42343,APPLE INC,037833100,415.0,2452.0,No,Leonard Rickey Investment Advisors P.L.L.C.,1731447,2017-12-31,2017,-0.03788614807984408,156782,037833100,5487.0,32426.0,No,"Cognios Capital, LLC",1548468,2017-12-31,-0.03749060687858284,-0.037688377479213456
65162970,176861,ABBVIE INC,00287Y109,653.0,6096.0,No,XR Securities LLC,1531971,2020-12-31,2020,-0.03786758758972181,308712,00287Y109,1619.0,15107.0,No,"Occidental Asset Management, LLC",1770994,2020-12-31,-0.0377922538356961,-0.03782992071270895
72430269,245307,MICROSOFT CORP,594918104,1627.0,7315.0,No,Phocas Financial Corp.,1356783,2020-12-31,2020,-0.03779162995367519,265318,594918104,14495.0,65168.0,No,"Parker Investment Management, LLC",1672070,2020-12-31,-0.03678811572303054,-0.03728987283835286
13872659,15165,TESLA INC,88160R101,3494.0,10500.0,No,Aequim Alternative Investments LP,1728201,2018-12-31,2018,-0.037646031487043735,177620,88160R101,1048.0,3148.0,No,"Ameritas Investment Partners, Inc.",1055980,2018-12-31,-0.03783678341493904,-0.03774140745099139
66395819,279085,AON PLC (SHS CL A),G0408V102,15981.0,75644.0,No,JLB & ASSOCIATES INC,1085227,2020-12-31,2020,-0.03667222963764525,310137,G0403H108,1287.0,6093.0,No,"Capital Planning Advisors, LLC",1631941,2020-12-31,-0.03781814493956415,-0.037245187288604695
47038724,69212,ALLIANT ENERGY CORP,018802108,8640.0,157900.0,No,Yaupon Capital Management LP,1755028,2019-12-31,2019,-0.037244719377089015,263296,018802108,1086.0,19844.0,No,Dynamic Technology Lab Private Ltd,1535387,2019-12-31,-0.03783381997533968,-0.03753926967621435
12073697,90232,ISHARES TR (MSCI EAFE ETF),464287465,15013.0,255417.0,No,"LGL PARTNERS, LLC",1653202,2018-12-31,2018,-0.03674771936217618,188504,464287465,16774.0,285425.0,No,OMERS ADMINISTRATION Corp,1053321,2018-12-31,-0.03661038733232188,-0.03667905334724903
31514497,164976,SPDR S&P 500 ETF TR (TR UNIT),78462F103,17423.0,54132.0,No,"Mine & Arao Wealth Creation & Management, LLC.",1802994,2019-12-31,2019,-0.036559774903375,287612,78462F103,1166.0,3623.0,No,"Insight Wealth Strategies, LLC",1749914,2019-12-31,-0.03782758115513052,-0.03719367802925276
76960686,19225,EQT CORP,26884L109,1994.0,47700.0,No,Aequim Alternative Investments LP,1728201,2020-12-31,2020,-0.037763009365965626,143006,26884L109,268.0,21081.0,No,"Bridgeworth, LLC",1691804,2020-12-31,-0.03789761191197842,-0.03783031063897202
8410610,143309,GENERAL ELECTRIC CO,369604103,140.0,184780.0,No,"Wall Capital Group, Inc.",1699803,2018-12-31,2018,-0.03790759402431309,164790,369604103,504.0,66663.0,No,"HAMEL ASSOCIATES, INC.",1599760,2018-12-31,-0.03787920739236138,-0.03789340070833723
60519,179230,ABBVIE INC,00287Y109,33.0,345.0,No,UNIVERSITY OF TEXAS INVESTMENT MANAGMENT CO,1019231,2017-12-31,2017,-0.037915938446342855,246657,00287Y109,130.0,1340.0,No,"BDO Wealth Advisors, LLC",1713458,2017-12-31,-0.037908373876839235,-0.03791215616159105
26528766,49150,JOHNSON & JOHNSON,478160104,21864.0,149886.0,No,TPI Fund Managers Ltd,1785438,2019-12-31,2019,-0.03621344239651358,309734,478160104,1880.0,12891.0,No,Lehman & Derafelo Financial Resources LLC,1767952,2019-12-31,-0.037771899684763695,-0.036992671040638636
7720876,69195,APPLE INC,037833100,24252.0,153748.0,No,"Nan Shan Life Insurance Co., Ltd.",1730464,2018-12-31,2018,-0.036027213613269916,192040,037833100,2163.0,13713.0,No,MERIDIAN MANAGEMENT CO,806097,2018-12-31,-0.03774982985827376,-0.03688852173577184
19551058,89915,3M CO,88579Y101,421.0,2385.0,No,"Benchmark Wealth Management, LLC",1788241,2019-12-31,2019,-0.03788568016832839,128752,88579Y101,572.0,3245.0,No,ABNER HERRMAN & BROCK LLC,1038661,2019-12-31,-0.03787390439518359,-0.03787979228175599
13611560,34293,SELECT SECTOR SPDR TR (TECHNOLOGY),81369Y803,229.0,3695.0,No,SPRING CREEK CAPITAL LLC,1451531,2018-12-31,2018,-0.037900653336830396,140413,81369Y803,372.0,4938.0,No,"180 WEALTH ADVISORS, LLC",1730817,2018-12-31,-0.037889501445706505,-0.03789507739126845
20273583,74261,APPLE INC,037833100,1953.0,6652.0,No,"Legacy Wealth Planning, LLC",1802490,2019-12-31,2019,-0.03776620676132283,172009,037833100,5395.0,18371.0,No,"GM Advisory Group, Inc.",1598304,2019-12-31,-0.037497781521823384,-0.0376319941415731
1503,14870,3M CO,88579Y101,25886.0,109982.0,No,BURNEY CO/,940445,2017-12-31,2017,-0.035899785710497664,134978,88579Y101,658.0,2797.0,No,"Miracle Mile Advisors, LLC",1585859,2017-12-31,-0.03786719766345873,-0.0368834916869782
74557822,177430,THERMO FISHER SCIENTIFIC INC,883556102,306.0,657.0,No,RSM US WEALTH MANAGEMENT LLC,1679031,2020-12-31,2020,-0.03789464847237907,241549,883556102,294.0,631.0,No,"Winslow Capital Management, LLC",900973,2020-12-31,-0.03789558429541044,-0.037895116383894756
10076952,223618,AVALONBAY CMNTYS INC,053484101,1411238.0,8040856.0,No,STATE STREET CORP,93751,2018-12-31,2018,0.07213723996964035,233349,053484101,4351.0,25000.0,No,RVB CAPITAL MANAGEMENT LLC,1721568,2018-12-31,-0.03757919812555302,0.017279020922043663
40012,55001,ABBVIE INC,00287Y109,344.0,3561.0,No,"FAIRVIEW CAPITAL INVESTMENT MANAGEMENT, LLC",1056549,2017-12-31,2017,-0.03789168503277972,127543,00287Y109,388.0,4012.0,No,TRUST CO OF VIRGINIA /VA,1135439,2017-12-31,-0.03788825368166467,-0.03788996935722219
65234495,18773,ACCENTURE PLC IRELAND (SHS CLASS A),G1151C101,314.0,1204.0,No,"Iron Financial, LLC",1595509,2020-12-31,2020,-0.03789402459035815,266959,G1151C101,1080.0,4135.0,No,"Stevard, LLC",1812093,2020-12-31,-0.03783428788685537,-0.037864156238606755
66658308,131217,APPLE INC,037833100,40930.0,308464.0,No,"WEALTH ADVISORS, INC.",1806580,2020-12-31,2020,-0.034726575570163655,253950,037833100,1368.0,10314.0,No,"KWMG, LLC",1633024,2020-12-31,-0.03781182813410237,-0.03626920185213301
20124694,17874,AMERICAN EXPRESS CO,025816109,1788.0,14365.0,No,"Gyon Technologies Capital Management, LP",1790782,2019-12-31,2019,-0.03777907432800424,46213,025816109,232.0,1862.0,No,PILLAR PACIFIC CAPITAL MANAGEMENT LLC,1089911,2019-12-31,-0.037900419381072546,-0.03783974685453839
65164204,178143,ABBVIE INC,00287Y109,1172.0,10938.0,No,WESWTWOOD HOLDINGS GROUP INC.,1165002,2020-12-31,2020,-0.037827113243614825,242956,00287Y109,1869.0,17441.0,No,"GM Advisory Group, Inc.",1598304,2020-12-31,-0.03777275752254245,-0.03779993538307864
49436615,64624,CIGNA CORP NEW,125523100,54.0,264.0,No,"D'Orazio & Associates, Inc.",1646821,2019-12-31,2019,-0.037914300756037946,164255,125523100,6.0,30.0,No,"Old North State Trust, LLC",1760444,2019-12-31,-0.03791804404816345,-0.0379161724021007
58957749,164828,Caterpillar Inc,149123101,270.0,1827.0,No,"Mine & Arao Wealth Creation & Management, LLC.",1802994,2019-12-31,2019,-0.037897455941473195,171605,149123101,454.0,3075.0,No,CNB Bank,1732074,2019-12-31,-0.03788310665499211,-0.03789028129823265
65467067,252345,ALIBABA GROUP HLDG LTD (SPONSORED ADS),01609W102,7906.0,33667.0,No,Rokos Capital Management LLP,1666335,2020-12-31,2020,-0.037301960552508125,252664,01609W102,502.0,2157.0,No,MADDEN SECURITIES Corp,1803566,2020-12-31,-0.03787936336286661,-0.03759066195768737
65774523,299314,ALPHABET INC (CAP STK CL A),02079K305,265.0,151.0,No,Bremer Bank National Association,1775321,2020-12-31,2020,-0.03789784586773627,320068,02079K305,319.0,182.0,No,"TruWealth Advisors, LLC",1834985,2020-12-31,-0.03789363466409508,-0.037895740265915676
5814534,95490,MULESOFT INC (CL A),625207105,9893.0,425300.0,No,Shannon River Fund Management LLC,1301050,2017-12-31,2017,-0.037147003855562924,137723,625207105,831.0,35746.0,No,BINGHAM OSBORN & SCARBOROUGH LLC,1276673,2017-12-31,-0.03785370621475641,-0.037500355035159666
47200125,199347,ALPHABET INC (CAP STK CL A),02079K305,117.0,87.0,No,Pacifica Partners Inc.,1799900,2019-12-31,2019,-0.037909387685123225,219140,02079K305,4554.0,3400.0,No,"Blue Grotto Capital, LLC",1764725,2019-12-31,-0.03756336711927226,-0.03773637740219774
22052,175689,3M CO,88579Y101,209.0,890.0,No,"Milestone Group, Inc.",1317348,2017-12-31,2017,-0.03790221304188268,209514,88579Y101,871.0,3700.0,No,Dynamic Technology Lab Private Ltd,1535387,2017-12-31,-0.03785058680465182,-0.03787639992326725
8182335,38988,DIAMONDBACK ENERGY INC,25278X109,22627.0,244090.0,No,Weiss Multi-Strategy Advisers LLC,1388312,2018-12-31,2018,-0.03615393964876864,276344,25278X109,11904.0,128411.0,No,Jefferies Financial Group Inc.,96223,2018-12-31,-0.036990175512554964,-0.0365720575806618
51959716,69180,FIDELITY NATL INFORMATION SV,31620M106,15141.0,108855.0,No,ENDEAVOUR CAPITAL ADVISORS INC,1218749,2019-12-31,2019,-0.036737737249841515,229759,31620M106,31671.0,227698.0,No,"Bain Capital Public Equity Management II, LLC",1768111,2019-12-31,-0.035448641024122214,-0.03609318913698187
7550413,18599,ABBVIE INC,00287y109,1090.0,11826.0,No,PILLAR PACIFIC CAPITAL MANAGEMENT LLC,1089911,2018-12-31,2018,-0.03783350803432922,256808,00287Y109,1735.0,18819.0,No,"TCI Wealth Advisors, Inc.",1583751,2018-12-31,-0.03778320754639281,-0.037808357790361014
